Sequence	Average_ProT	Average_HelT	Average_MGW	Average_Roll
seq1154	-6.62789473684211	34.206	5.27631578947368	-0.103
seq1155	-6.18842105263158	34.3155	5.26105263157895	-0.048
seq1156	-5.74421052631579	34.0495	5.20473684210526	-0.686
seq1157	-6.93789473684211	34.219	5.09421052631579	-1.003
seq1158	-5.77368421052632	34.3085	4.94	-1.2855
seq1159	-5.30368421052632	34.2025	4.95052631578947	-1.248
seq1160	-6.61421052631579	34.2795	5.06157894736842	-0.78
seq1161	-6.2421052631579	34.2205	5	-1.1995
seq1162	-6.18736842105263	34.018	5.18	-0.332
seq1163	-5.48210526315789	34.1375	5.09789473684211	-0.824
seq1164	-4.91421052631579	33.7965	5.12684210526316	-1.193
seq1165	-4.69	33.887	5.06684210526316	-0.871
seq1166	-5.81	34.201	4.94	-1.0215
seq1167	-5.81473684210526	34.055	5.19210526315789	-0.3025
seq1168	-6.97157894736842	34.451	4.94315789473684	-1.4015
seq1169	-4.50210526315789	33.869	5.27	-0.1525
seq1170	-6.55052631578947	33.875	5.27210526315789	-0.064
seq1171	-5.40894736842105	34.037	5.01526315789474	-1.1465
seq1172	-8.3078947368421	34.5155	5.08157894736842	-0.5285
seq1173	-5.83947368421053	33.8955	5.21210526315789	-0.5175
seq1174	-6.62157894736842	34.0815	5.08	-0.761
seq1175	-7.91789473684211	34.233	5.25210526315789	-0.212
seq1176	-6.46947368421053	34.176	5.04684210526316	-1.0475
seq1177	-4.63052631578947	34.1315	5.29210526315789	-0.0775
seq1178	-5.81	33.9595	5.15052631578947	-0.6945
seq1179	-6.22894736842105	34.1095	4.93315789473684	-1.0645
seq1180	-6.01473684210526	34.156	5.02263157894737	-0.9565
seq1181	-5.40947368421053	34.096	5.07526315789474	-0.828
seq1182	-6.39157894736842	34.1885	5.22263157894737	-0.2265
seq1183	-7.35157894736842	34.356	5.22684210526316	0.1115
seq1184	-6.55894736842105	34.519	4.98	-0.946
seq1185	-5.20526315789474	33.979	5.22526315789474	-0.127
seq1186	-7.21736842105263	34.366	5.05842105263158	-0.3285
seq1187	-6.31736842105263	34.1485	5.15105263157895	-0.6125
seq1188	-4.64894736842105	33.9925	5.15947368421053	-0.5235
seq1189	-6.47631578947368	34.137	4.97736842105263	-1.515
seq1190	-6.1121052631579	34.09	5.01947368421053	-0.8225
seq1191	-6.39	33.8605	5.21105263157895	-0.0765
seq1192	-7.56526315789474	34.417	5.21526315789474	0.101
seq1193	-5.87	34.089	5.33105263157895	-0.246
seq1194	-6.41842105263158	34.0435	5.14947368421053	-0.5155
seq1195	-7.08473684210526	34.5135	5.11578947368421	-0.532
seq1196	-4.95052631578947	34.012	5.1	-1.0155
seq1197	-5.84263157894737	34.274	5.10684210526316	-0.56
seq1198	-7.73684210526316	34.4205	5.0078947368421	-0.5085
seq1199	-6.85894736842105	34.482	4.86894736842105	-1.4985
seq1200	-5.43789473684211	33.894	5.15315789473684	-0.441
seq1201	-7.33368421052632	34.3835	5.12315789473684	-0.332
seq1202	-7.27789473684211	34.6375	4.92105263157895	-1.3055
seq1203	-5.62157894736842	33.906	5.27421052631579	0.00800000000000003
seq1204	-5.81631578947368	34.303	5.20473684210526	-0.381
seq1205	-6.61315789473684	34.3075	5.12105263157895	-0.583
seq1206	-6.87789473684211	34.2825	5.03684210526316	-1.214
seq1207	-6.81789473684211	34.222	5.11736842105263	-0.617
seq1208	-7.00736842105263	34.393	5.14947368421053	-0.602
seq1209	-7.30684210526316	34.322	5.06684210526316	-0.846
seq1210	-4.83157894736842	33.971	5.12210526315789	-0.5405
seq1211	-5.01421052631579	33.9635	4.96105263157895	-1.4785
seq1212	-6.23263157894737	34.067	5.20473684210526	-0.446
seq1213	-6.56842105263158	34.252	5.12894736842105	-0.427
seq1214	-6.82631578947368	34.1755	5.21736842105263	-0.2435
seq1215	-5.38789473684211	34.023	5.15631578947368	-0.775
seq1216	-7.63368421052632	34.6515	4.89105263157895	-1.6025
seq1217	-5.87894736842105	34.2025	4.97315789473684	-1.2305
seq1218	-4.71263157894737	34.05	5.13473684210526	-0.7245
seq1219	-6.85052631578947	34.195	5.12736842105263	-0.617
seq1220	-6.01578947368421	33.988	5.04473684210526	-1.037
seq1221	-5.69947368421053	34.0305	5.09210526315789	-0.7415
seq1222	-5.15105263157895	34.1675	5.13368421052632	-0.45
seq1223	-5.30052631578947	33.919	5.04105263157895	-0.86
seq1224	-5.05315789473684	33.918	5.18736842105263	-0.829
seq1225	-5.85526315789474	34.1805	4.90105263157895	-1.445
seq1226	-6.32736842105263	34.2795	5.02	-0.9855
seq1227	-6.48947368421053	34.385	5.20157894736842	-0.7625
seq1228	-5.61578947368421	34.0105	5.16157894736842	-0.6275
seq1229	-6.42473684210526	34.2035	4.84736842105263	-1.5715
seq1230	-4.79315789473684	33.729	5.22631578947368	-0.5575
seq1231	-6.05789473684211	34.2185	4.98210526315789	-1.364
seq1232	-4.49789473684211	33.881	5.14421052631579	-0.8275
seq1233	-5.92473684210526	34.1885	5.04473684210526	-1.437
seq1234	-7.78947368421053	34.414	5.1378947368421	-0.3605
seq1235	-6.8	33.9195	5.30315789473684	0.152
seq1236	-5.14315789473684	34.179	5.25210526315789	0.0705
seq1237	-7.93631578947368	34.4245	5.18	-0.238
seq1238	-5.70578947368421	34.061	4.96631578947368	-1.4305
seq1239	-5.38526315789474	33.8715	5.10842105263158	-0.8345
seq1240	-7.19	34.281	5.06684210526316	-0.87
seq1241	-8.23894736842105	34.3325	5.26421052631579	0.267
seq1242	-4.8	33.944	5.21105263157895	-0.5215
seq1243	-6.68894736842105	34.354	5.12894736842105	-0.6305
seq1244	-5.24631578947368	34.111	5.28578947368421	-0.328
seq1245	-5.44315789473684	33.9735	5.17421052631579	-0.4025
seq1246	-5.09105263157895	33.899	4.98368421052632	-1.244
seq1247	-6.74789473684211	34.255	5.01631578947368	-0.8095
seq1248	-7.41736842105263	34.412	5.39263157894737	0.4725
seq1249	-7.43210526315789	34.432	5.12736842105263	-0.2045
seq1250	-6.42894736842105	34.206	5.17	-0.4815
seq1251	-7.12684210526316	34.227	4.98842105263158	-0.7475
seq1252	-7.12473684210526	34.4335	4.88368421052632	-1.351
seq1253	-6.23578947368421	34.357	5.1378947368421	-0.409
seq1254	-4.09	34.0465	5.29421052631579	-0.1395
seq1255	-6.85947368421053	34.1775	5.21263157894737	0.285
seq1256	-5.62210526315789	34.069	4.99368421052632	-1.063
seq1257	-6.62368421052632	34.0235	5.16157894736842	-0.716
seq1258	-7.10947368421053	34.493	4.93315789473684	-0.8695
seq1259	-6.23526315789474	33.904	5.16684210526316	-0.572
seq1260	-6.07736842105263	34.092	4.98578947368421	-1.341
seq1261	-6.09526315789474	34.1295	5.24947368421053	-0.28
seq1262	-5.46368421052632	34.2475	5.06052631578947	-0.859
seq1263	-6.76421052631579	34.403	4.89894736842105	-1.0875
seq1264	-4.89157894736842	33.9365	5.13315789473684	-0.7425
seq1265	-5.52105263157895	34.089	5.26736842105263	-0.3805
seq1266	-6.22842105263158	34.082	5.14263157894737	-0.6385
seq1267	-7.56894736842105	34.3505	5.22526315789474	-0.203
seq1268	-5.78473684210526	34.236	4.98578947368421	-1.3175
seq1269	-6.81631578947368	34.4005	4.95473684210526	-1.259
seq1270	-7.87894736842105	34.7045	5.14789473684211	-0.0685
seq1271	-3.91578947368421	33.738	5.06157894736842	-1.2915
seq1272	-5.72894736842105	34.1445	5.04631578947368	-0.59
seq1273	-5.47894736842105	34.203	4.98157894736842	-1.0935
seq1274	-6.23263157894737	33.9385	5.21210526315789	-0.5235
seq1275	-4.73368421052632	34.0165	5.09263157894737	-1.136
seq1276	-5.53473684210526	34	5.21894736842105	-0.505
seq1277	-6.47315789473684	34.0485	5.29105263157895	0.0865
seq1278	-5.14105263157895	34.0005	5.13894736842105	-0.6995
seq1279	-5.65842105263158	33.9055	5.06894736842105	-0.698
seq1280	-6.15315789473684	34.1765	5.20631578947368	-0.2065
seq1281	-6.15263157894737	34.2405	5.30526315789474	-0.2775
seq1282	-7.52157894736842	34.413	5.07	-0.5005
seq1283	-6.68	34.3225	5.05894736842105	-1.234
seq1284	-5.63	34.0475	5.28684210526316	0.084
seq1285	-5.56315789473684	34.0765	5.11631578947368	-0.4535
seq1286	-4.49947368421053	33.8765	5.31210526315789	-0.4355
seq1287	-6.84473684210526	34.3445	4.88578947368421	-1.356
seq1288	-6.48947368421053	34.271	5.12421052631579	-0.55
seq1289	-6.18842105263158	34.164	5.18473684210526	-0.6215
seq1290	-4.98421052631579	34.001	5.11105263157895	-0.616
seq1291	-6.80210526315789	34.472	4.91368421052632	-1.4615
seq1292	-4.34736842105263	33.7375	5.17105263157895	-0.9335
seq1293	-6.51157894736842	34.4115	4.98473684210526	-1.0585
seq1294	-6.71684210526316	34.474	4.87473684210526	-1.3435
seq1295	-6.46631578947368	33.9695	5.22631578947368	-0.2155
seq1296	-6.90315789473684	34.3805	5.02473684210526	-0.7755
seq1297	-6.20263157894737	34.4745	4.97421052631579	-1.41
seq1298	-6.42105263157895	34.408	4.85736842105263	-1.228
seq1299	-5.99947368421053	34.114	4.92947368421053	-1.3675
seq1300	-6.54	34.424	5.11421052631579	-0.2685
seq1301	-5.62157894736842	33.98	5.22684210526316	-0.2095
seq1302	-5.61684210526316	34.0865	5.08842105263158	-0.819
seq1303	-6.20421052631579	34.1485	5.03894736842105	-1.097
seq1304	-6.07842105263158	34.213	5.06105263157895	-0.558
seq1305	-7.19263157894737	34.39	5.11526315789474	-0.582
seq1306	-5.40157894736842	34.044	5.28473684210526	-0.0989999999999999
seq1307	-6.26473684210526	34.199	5.04	-0.7755
seq1308	-5.85526315789474	34.051	5.24578947368421	-0.293
seq1309	-7.03526315789474	34.256	5.08315789473684	-0.567
seq1310	-6.05210526315789	34.3935	5.1	-0.868
seq1311	-6.18894736842105	34.099	5.23210526315789	-0.0765
seq1312	-7.18736842105263	34.2305	5.20473684210526	-0.0145
seq1313	-5.18578947368421	33.9625	5.17947368421053	-0.728
seq1314	-6.54526315789474	34.225	4.99789473684211	-0.9765
seq1315	-6.32052631578947	34.029	5.01210526315789	-1.1085
seq1316	-5.23052631578947	33.9375	5.01947368421053	-1.175
seq1317	-5.43894736842105	33.8655	5.25263157894737	-0.0215
seq1318	-6.58631578947368	34.1915	4.98789473684211	-1.1295
seq1319	-6.55473684210526	34.0695	5.03421052631579	-0.912
seq1320	-5.97736842105263	34.196	5.11842105263158	-0.588
seq1321	-6.06789473684211	34.105	5.11631578947368	-0.5795
seq1322	-5.20368421052632	34.1335	4.9921052631579	-1.0905
seq1323	-7.41736842105263	34.308	5.0478947368421	-0.424
seq1324	-5.10736842105263	33.95	5.15052631578947	-0.7005
seq1325	-6.50631578947368	34.03	5.24684210526316	-0.3015
seq1326	-5.58263157894737	34.1375	5.12052631578947	-0.6255
seq1327	-6.19210526315789	34.2445	5.02263157894737	-1.188
seq1328	-6.6	34.2935	5.11473684210526	-0.299
seq1329	-5.82473684210526	34.156	4.99368421052632	-1.195
seq1330	-6.24052631578947	34.139	5.0978947368421	-0.3545
seq1331	-5.67947368421053	34.016	5.15315789473684	-0.567
seq1332	-4.96736842105263	34.154	5.35631578947368	0.3405
seq1333	-6.09052631578947	33.9675	5.01842105263158	-0.943
seq1334	-5.72631578947368	34.142	5.18578947368421	-0.304
seq1335	-6.86421052631579	34.09	5.20842105263158	-0.443
seq1336	-6.45105263157895	34.341	5.18157894736842	-0.2165
seq1337	-6.97157894736842	34.3885	5.12894736842105	-0.706
seq1338	-6.46368421052632	34.189	5.09578947368421	-0.518
seq1339	-5.8621052631579	34.0305	5.07736842105263	-0.653
seq1340	-5.69157894736842	33.836	5.20736842105263	-0.5395
seq1341	-6.46842105263158	34.166	5.31157894736842	-0.0179999999999999
seq1342	-6.32263157894737	34.2075	4.95052631578947	-1.006
seq1343	-7.37210526315789	34.3685	5.17368421052632	-0.638
seq1344	-7.69368421052632	34.4495	5.02473684210526	-0.9285
seq1345	-7.07842105263158	34.0575	5.25368421052632	0.333
seq1346	-5.56526315789474	34.026	5.02210526315789	-1.2515
seq1347	-5.75421052631579	34.1575	5.0478947368421	-0.7435
seq1348	-5.02421052631579	34.1245	5.13157894736842	-0.667
seq1349	-6.11736842105263	34.3415	5.05736842105263	-0.7715
seq1350	-5.59894736842105	34.087	5.20157894736842	-0.282
seq1351	-5.58578947368421	34.269	4.91263157894737	-1.5525
seq1352	-6.07631578947368	34.42	5.02578947368421	-1.088
seq1353	-5.12210526315789	33.9015	5.10842105263158	-0.9085
seq1354	-7.62421052631579	34.4215	5.07368421052632	-0.915
seq1355	-5.77368421052632	34.1055	5.13210526315789	-0.5965
seq1356	-6.96736842105263	34.025	5.31947368421053	0.1305
seq1357	-5.43315789473684	34.185	5.21684210526316	0.125
seq1358	-6.22631578947368	34.295	4.93315789473684	-1.52
seq1359	-4.99684210526316	34.1225	5.05368421052632	-0.711
seq1360	-3.95368421052632	33.8585	4.88526315789474	-1.93
seq1361	-6.29052631578947	34.15	5.03473684210526	-1.025
seq1362	-6.96	34.3595	5.0321052631579	-1.1425
seq1363	-6.31684210526316	33.836	5.15789473684211	-0.6505
seq1364	-6.79210526315789	34.4065	5.02315789473684	-0.63
seq1365	-6.90736842105263	34.512	4.99684210526316	-1.0285
seq1366	-5.58631578947368	34.141	5.05	-0.882
seq1367	-5.63684210526316	33.9855	5.17578947368421	-0.488
seq1368	-5.85368421052632	34.023	5.19157894736842	-0.3325
seq1369	-7.08	34.2875	5.23736842105263	0.051
seq1370	-5.29368421052632	34.0745	5.07631578947368	-1.008
seq1371	-6.88315789473684	34.4085	5.10052631578947	-0.6765
seq1372	-7.15947368421053	34.481	5.03421052631579	-0.973
seq1373	-6.91684210526316	34.19	5.15263157894737	-0.00799999999999999
seq1374	-5.13421052631579	34.146	5.17263157894737	-0.6735
seq1375	-6.62684210526316	34.451	4.90157894736842	-1.041
seq1376	-6.34684210526316	34.1305	5.31421052631579	-0.023
seq1377	-4.70368421052632	33.965	5.06263157894737	-1.1285
seq1378	-6.47789473684211	34.168	5.11894736842105	-0.9035
seq1379	-5.27315789473684	34.0855	5.18894736842105	-0.3865
seq1380	-7.64789473684211	34.472	5.04157894736842	-0.5335
seq1381	-5.95578947368421	33.917	5.12210526315789	-0.5825
seq1382	-7.63684210526316	34.903	4.83421052631579	-1.553
seq1383	-6.87157894736842	34.267	5.04157894736842	-0.655
seq1384	-6.29736842105263	34.186	5.08578947368421	-0.5685
seq1385	-5.49947368421053	34.1885	5.18157894736842	-0.7935
seq1386	-5.57473684210526	34.077	5.10210526315789	-0.716
seq1387	-4.83263157894737	33.9045	5.01368421052632	-1.26
seq1388	-6.40105263157895	34.102	5.14368421052632	-0.5975
seq1389	-7.14210526315789	34.337	5.07052631578947	-0.7775
seq1390	-6.26684210526316	34.2515	5.19842105263158	-0.26
seq1391	-6.62473684210526	34.571	4.84631578947368	-1.6165
seq1392	-5.53473684210526	34.0315	5.21421052631579	-0.392
seq1393	-5.67157894736842	33.895	5.15736842105263	-0.762
seq1394	-6.01631578947368	34.0845	4.9921052631579	-1.1045
seq1395	-5.2978947368421	34.14	5.06578947368421	-1.2765
seq1396	-6.14210526315789	34.0595	5.10789473684211	-0.5125
seq1397	-5.83210526315789	34.2355	4.82	-1.522
seq1398	-5.97789473684211	34.148	5.01842105263158	-1.161
seq1399	-5.52263157894737	34.061	5.11368421052632	-0.6885
seq1400	-6.46578947368421	34.014	5.19368421052632	-0.1475
seq1401	-5.75578947368421	34.055	5.08210526315789	-0.539
seq1402	-7.31684210526316	34.324	5.07473684210526	-0.6165
seq1403	-6.11947368421053	34.0315	5.16684210526316	-0.5855
seq1404	-6.74	34.278	4.83263157894737	-1.693
seq1405	-6.86315789473684	34.1105	5.25684210526316	-0.054
seq1406	-4.76842105263158	34.0865	5.06789473684211	-0.702
seq1407	-5.49789473684211	34.205	5.13736842105263	-0.245
seq1408	-4.3	33.8705	5.1121052631579	-1.126
seq1409	-5.4278947368421	33.9395	5.24526315789474	-0.3495
seq1410	-5.54473684210526	33.9585	5.02421052631579	-1.1915
seq1411	-5.24894736842105	34.107	5.12789473684211	-0.69
seq1412	-5.91	34.1835	5.22157894736842	-0.447
seq1413	-4.86210526315789	33.971	5.26578947368421	-0.268
seq1414	-7.97052631578947	34.41	5.02105263157895	-0.591
seq1415	-7.48157894736842	34.6305	4.85	-1.3115
seq1416	-5.29736842105263	34.074	4.98157894736842	-1.256
seq1417	-5.53947368421053	33.98	5.22842105263158	-0.2985
seq1418	-6.90157894736842	34.121	4.96578947368421	-1.22
seq1419	-6.55947368421053	34.422	5.09052631578947	-0.8215
seq1420	-7.05473684210526	34.152	5.17736842105263	-0.3985
seq1421	-5.57105263157895	34.1255	5.08789473684211	-0.7505
seq1422	-7.52842105263158	34.298	5.31736842105263	0.46
seq1423	-6.76368421052632	34.303	5.18	-0.2235
seq1424	-6.35526315789474	34.5375	4.90315789473684	-1.503
seq1425	-6.35947368421053	34.1705	5.08473684210526	-0.5325
seq1426	-6.45789473684211	34.1935	5.11842105263158	-0.809
seq1427	-5.98473684210526	34.249	4.87684210526316	-1.3
seq1428	-6.13684210526316	33.992	5.07684210526316	-1.013
seq1429	-5.51421052631579	33.9925	5.09421052631579	-0.8685
seq1430	-5.98105263157895	34.266	5.10157894736842	-0.3345
seq1431	-4.8621052631579	33.8915	5.10157894736842	-1.067
seq1432	-5.61368421052632	34.1795	5.18894736842105	-0.3975
seq1433	-6.99157894736842	34.212	5.34894736842105	-0.1715
seq1434	-8.06842105263158	34.5195	5.15210526315789	-0.034
seq1435	-6.27631578947368	34.4245	5.01736842105263	-1.062
seq1436	-6.67526315789474	34.248	5.09157894736842	-0.773
seq1437	-7.42105263157895	34.419	5.23315789473684	0.2535
seq1438	-5.52052631578947	34.1905	4.89105263157895	-1.411
seq1439	-5.62947368421053	34.143	5.05947368421053	-1.0025
seq1440	-6.02052631578947	34.0695	5.02631578947368	-0.8385
seq1441	-5.19736842105263	34.109	5.21842105263158	-0.471
seq1442	-6.17	34.1895	5.03473684210526	-1.179
seq1443	-5.84315789473684	34.145	5.08947368421053	-0.705
seq1444	-6.53842105263158	34.0765	5.07736842105263	-0.5145
seq1445	-5.67631578947368	34.1875	5.20736842105263	-0.1255
seq1446	-5.91105263157895	34.0435	5.04368421052632	-1.0595
seq1447	-6.78684210526316	34.303	5.10052631578947	-0.656
seq1448	-7.52736842105263	34.2695	5.04631578947368	-0.624
seq1449	-6.10263157894737	34.3165	4.91	-1.569
seq1450	-6.10894736842105	34.162	4.97894736842105	-1.2265
seq1451	-7.54105263157895	34.521	4.89578947368421	-1.3135
seq1452	-5.71894736842105	34.127	4.99315789473684	-1.115
seq1453	-5.39263157894737	34.039	5.20894736842105	-0.45
seq1454	-5.20578947368421	33.994	5.09421052631579	-0.808
seq1455	-6.23631578947368	34.3245	5.0178947368421	-1.0735
seq1456	-7.00789473684211	34.51	4.94105263157895	-1.1035
seq1457	-5.90947368421053	34.1335	5.24789473684211	-0.211
seq1458	-5.11526315789474	34.138	4.98368421052632	-1.359
seq1459	-5.96421052631579	34.0145	5.12947368421053	-0.798
seq1460	-6.92578947368421	34.209	5.19421052631579	-0.2775
seq1461	-6.81105263157895	34.39	4.95789473684211	-0.911
seq1462	-5.27315789473684	34.0075	5.01947368421053	-1.0095
seq1463	-7.41473684210526	34.334	5.11736842105263	-0.425
seq1464	-6.51947368421053	34.373	5.02736842105263	-0.948
seq1465	-5.35210526315789	34.1135	5.10789473684211	-1.071
seq1466	-6.08631578947368	34.2555	5.04736842105263	-0.8875
seq1467	-6.08263157894737	34.014	4.96473684210526	-0.9615
seq1468	-4.73473684210526	34.154	5.13157894736842	-0.838
seq1469	-5.41210526315789	33.8775	5.01736842105263	-1.187
seq1470	-4.58473684210526	33.887	5.00736842105263	-1.025
seq1471	-6.32947368421053	34.092	5.16052631578947	-0.2835
seq1472	-8.16421052631579	34.67	5.01947368421053	-0.838
seq1473	-6.5078947368421	34.2205	4.90105263157895	-1.376
seq1474	-5.08105263157895	33.896	5.20842105263158	-0.3615
seq1475	-7.68368421052632	34.321	5.24789473684211	-0.178
seq1476	-5.72631578947368	34.19	5.22368421052632	-0.405
seq1477	-6.04894736842105	34.135	5.20105263157895	-0.454
seq1478	-6.23894736842105	34.4145	4.92	-1.303
seq1479	-5.60157894736842	34.0575	5.03631578947368	-1.168
seq1480	-4.98684210526316	33.9345	4.94	-1.4485
seq1481	-5.07631578947368	33.956	5.11473684210526	-0.66
seq1482	-6.85894736842105	34.0955	5.07631578947368	-0.6395
seq1483	-6.18421052631579	34.2805	4.97526315789474	-1.268
seq1484	-6.48052631578947	34.31	5.02263157894737	-0.865
seq1485	-5.96315789473684	34.165	5.01210526315789	-0.5145
seq1486	-6.11052631578947	34.097	5.11105263157895	-0.7335
seq1487	-6.07947368421053	33.9445	5.22105263157895	-0.421
seq1488	-6.36052631578947	34.2475	5.01105263157895	-1.002
seq1489	-5.64578947368421	33.9115	5.34315789473684	0.15
seq1490	-6.00526315789474	34.0545	5.13105263157895	-0.4945
seq1491	-5.40789473684211	34.0085	5.20736842105263	-0.243
seq1492	-5.25947368421053	33.978	5.0078947368421	-1.01
seq1493	-5.63736842105263	34.1115	5.22368421052632	0.0735
seq1494	-4.95736842105263	33.906	5.14894736842105	-0.974
seq1495	-6.66842105263158	34.2125	5.2	-0.158
seq1496	-6.79578947368421	34.523	4.96631578947368	-1.431
seq1497	-6.40684210526316	34.4765	4.88526315789474	-1.2775
seq1498	-6.83526315789474	34.185	5.15473684210526	-0.889
seq1499	-6.59210526315789	34.082	5.11578947368421	-0.604
seq1500	-6.16684210526316	34.2775	4.95473684210526	-1.3815
seq1501	-5.82315789473684	34.1305	5.13263157894737	-0.433
seq1502	-6.18315789473684	34.152	5.11105263157895	-1.012
seq1503	-5.88526315789474	34.2625	5.00421052631579	-0.9925
seq1504	-4.84368421052632	33.98	5.01736842105263	-1.0855
seq1505	-7.08842105263158	34.6335	4.72842105263158	-1.829
seq1506	-6.67052631578947	34.503	4.94684210526316	-1.35
seq1507	-6.41315789473684	34.1855	5.01473684210526	-0.74
seq1508	-6.00157894736842	34.279	5.04052631578947	-0.8875
seq1509	-5.96105263157895	34.184	5.06789473684211	-0.941
seq1510	-5.41578947368421	33.982	5.22210526315789	-0.4245
seq1511	-5.75263157894737	34.2175	5.04842105263158	-0.7895
seq1512	-6.03947368421053	34.0545	5.07789473684211	-0.734
seq1513	-6.21842105263158	34.2455	5.22684210526316	-0.104
seq1514	-6.42684210526316	34.46	4.85315789473684	-1.722
seq1515	-6.37421052631579	34.2785	4.97210526315789	-1.137
seq1516	-7.2821052631579	34.3585	5.09894736842105	-0.794
seq1517	-5.88421052631579	34.0065	5.32315789473684	0.179
seq1518	-5.62157894736842	34.2	5.00578947368421	-0.8105
seq1519	-6.17842105263158	34.2135	4.97631578947368	-0.914
seq1520	-6.25263157894737	34.011	5.22368421052632	-0.522
seq1521	-5.10368421052632	34.0255	5.04315789473684	-0.9565
seq1522	-6.42473684210526	34.111	5.18526315789474	-0.613
seq1523	-6.04526315789474	34.2995	5.12263157894737	-0.4545
seq1524	-7.06684210526316	34.0215	5.20473684210526	-0.3215
seq1525	-5.81210526315789	34.1505	5.0178947368421	-1.234
seq1526	-6.35736842105263	34.2755	4.98578947368421	-0.753
seq1527	-5.76105263157895	33.9445	5.13578947368421	-0.618
seq1528	-7.27947368421053	34.1115	5.24789473684211	-0.395
seq1529	-5.48736842105263	34.1515	4.99947368421053	-1.068
seq1530	-6.53105263157895	34.231	5.21368421052632	-0.266
seq1531	-5.24578947368421	34.0685	4.93789473684211	-1.455
seq1532	-5.53263157894737	34.0525	5.01157894736842	-1.232
seq1533	-4.65736842105263	34.1725	4.93736842105263	-1.3585
seq1534	-5.62	34.058	5.20263157894737	-0.3105
seq1535	-6.49	33.91	5.29	-0.0385
seq1536	-6.10263157894737	34.178	5.29368421052632	-0.119
seq1537	-5.7821052631579	34.0175	4.98157894736842	-1.2955
seq1538	-6.42263157894737	33.916	5.34263157894737	0.149
seq1539	-6.27947368421053	34.3565	5.14157894736842	-0.018
seq1540	-5.57315789473684	34.1955	5.14105263157895	-0.879
seq1541	-5.59263157894737	33.9545	5.03789473684211	-1.068
seq1542	-6.90526315789474	34.3345	5.15894736842105	-0.379
seq1543	-6.9921052631579	34.498	4.85736842105263	-1.312
seq1544	-7.23263157894737	34.2815	4.94736842105263	-0.892
seq1545	-5.76894736842105	34.0265	5.14789473684211	-0.6375
seq1546	-6.17315789473684	34.4955	4.80894736842105	-2.0815
seq1547	-6.7	34.2965	5.09473684210526	-0.8105
seq1548	-6.69684210526316	34.3355	4.93210526315789	-1.0735
seq1549	-5.24631578947368	33.9015	5.09578947368421	-0.99
seq1550	-7.00263157894737	34.295	5.33052631578947	0.164
seq1551	-5.67578947368421	34.2955	4.98052631578947	-1.174
seq1552	-4.65947368421053	33.9665	5.06421052631579	-0.96
seq1553	-6.85210526315789	34.523	4.86157894736842	-1.671
seq1554	-4.49	34.025	5.0078947368421	-1.1245
seq1555	-5.91421052631579	34.177	4.87526315789474	-1.5065
seq1556	-7.48894736842105	34.5355	4.98315789473684	-0.7395
seq1557	-5.37526315789474	34.079	5.25315789473684	-0.2955
seq1558	-6.88052631578947	34.392	5.03578947368421	-0.8605
seq1559	-5.30421052631579	34.1375	5.12631578947368	-0.859
seq1560	-5.85105263157895	34.326	5.03789473684211	-0.7215
seq1561	-5.83368421052632	34.209	4.95789473684211	-1.1855
seq1562	-4.78684210526316	33.8605	5.12105263157895	-0.8085
seq1563	-6.75631578947368	34.47	5.04368421052632	-0.7705
seq1564	-5.27	34.133	4.90315789473684	-1.4555
seq1565	-5.88157894736842	33.905	5.26894736842105	-0.411
seq1566	-6.26263157894737	34.2585	5.11315789473684	-0.907
seq1567	-6.37105263157895	34.0905	5.06526315789474	-0.9455
seq1568	-5.29473684210526	33.868	5.19210526315789	-0.715
seq1569	-7.3	34.263	5.25368421052632	0.22
seq1570	-5.45631578947368	34.275	5.10368421052632	-0.8305
seq1571	-7.01368421052632	34.1725	4.96526315789474	-0.9905
seq1572	-6.28473684210526	34.0795	5.07315789473684	-0.987
seq1573	-6.06105263157895	34.3745	4.95157894736842	-1.2915
seq1574	-6.17421052631579	34.069	5.20736842105263	-0.39
seq1575	-5.72157894736842	34.2845	5.00684210526316	-1.0065
seq1576	-5.87526315789474	34.2485	4.9421052631579	-1.2975
seq1577	-6.72578947368421	34.1505	5.10421052631579	-0.8495
seq1578	-6.33526315789474	33.91	5.22210526315789	-0.384
seq1579	-7.02105263157895	34.4365	4.79526315789474	-1.893
seq1580	-6.55	34.1905	5.30684210526316	0.1385
seq1581	-6.95631578947368	34.3085	5.07736842105263	-0.801
seq1582	-6.44631578947368	34.1405	5.20894736842105	-0.307
seq1583	-4.91473684210526	33.9715	4.97578947368421	-1.35
seq1584	-4.90421052631579	34	5.14684210526316	-0.789
seq1585	-6.13157894736842	34.092	5.08578947368421	-0.4655
seq1586	-5.59421052631579	34.271	4.87736842105263	-1.578
seq1587	-6.41	34.2615	5.05	-1.242
seq1588	-5.68473684210526	34.044	5.00684210526316	-1.3755
seq1589	-6.76631578947368	34.149	5.05842105263158	-0.6695
seq1590	-6.99894736842105	34.4145	4.86894736842105	-1.287
seq1591	-5.99578947368421	34.147	5.04315789473684	-0.95
seq1592	-6.36105263157895	34.2215	5.14052631578947	-0.3765
seq1593	-5.38473684210526	34.002	4.99421052631579	-1.248
seq1594	-5.90421052631579	34.0435	5.18947368421053	-0.629
seq1595	-6.69947368421053	34.394	5.03	-1.168
seq1596	-6.68789473684211	34.338	5.37526315789474	0.0975
seq1597	-6.91473684210526	34.259	5.02526315789474	-0.6905
