Sequence	Average_ProT	Average_HelT	Average_MGW	Average_Roll
seq3866	-5.241875	34.0211764705882	4.95625	-1.32470588235294
seq3867	-9.094375	35.0329411764706	4.706875	-1.58117647058824
seq3868	-6.03625	34.3752941176471	5.069375	-1.02176470588235
seq3869	-6.508125	33.75	5.338125	0.142352941176471
seq3870	-6.44	34.0929411764706	5.0925	-0.708823529411765
seq3871	-5.59875	34.2011764705882	5.0825	-0.606470588235294
seq3872	-4.71	34.1205882352941	5.146875	-0.781176470588235
seq3873	-4.20375	34.0882352941176	4.975625	-1.20176470588235
seq3874	-5.29625	34.1352941176471	4.94625	-1.23705882352941
seq3875	-6.14125	34.0682352941176	5.035625	-0.707647058823529
seq3876	-4.669375	34.0241176470588	5.0725	-0.921764705882353
seq3877	-5.834375	34.4923529411765	4.9725	-1.21235294117647
seq3878	-5.6775	34.0741176470588	5.0425	-1.14764705882353
seq3879	-6.685	34.2152941176471	5.028125	-0.780588235294118
seq3880	-5.330625	34.4482352941176	4.955	-1.20470588235294
seq3881	-5.230625	33.9941176470588	5.231875	-0.294705882352941
seq3882	-4.928125	34.0282352941176	5.239375	-0.471764705882353
seq3883	-6.505	34.4082352941176	5.106875	-0.489411764705882
seq3884	-6.191875	34.3529411764706	5.130625	-0.482941176470588
seq3885	-6.9025	34.3623529411765	5.098125	-0.462352941176471
seq3886	-5.4775	34.2747058823529	5.28875	0.0211764705882353
seq3887	-7.8175	34.2994117647059	5.226875	-0.0788235294117646
seq3888	-5.824375	34.3117647058824	5.20625	-0.214705882352941
seq3889	-9.314375	34.8782352941176	4.99375	-0.704117647058824
seq3890	-6.81375	34.2347058823529	5.27625	0.173529411764706
seq3891	-6.169375	34.2658823529412	4.96375	-0.988235294117647
seq3892	-5.6575	34.2070588235294	5.045625	-0.744117647058824
seq3893	-6.73625	34.4935294117647	5.0375	-0.680588235294118
seq3894	-6.924375	34.4611764705882	5.128125	-0.481176470588235
seq3895	-6.206875	34.3617647058824	5.21375	-0.385294117647059
seq3896	-6.9375	34.2617647058824	5.045	-0.764705882352941
seq3897	-4.965625	34.0729411764706	5.018125	-0.965294117647059
seq3898	-5.9575	34.2670588235294	5.065625	-0.713529411764706
seq3899	-7.913125	34.7958823529412	4.874375	-1.03823529411765
seq3900	-9.395625	34.7811764705882	5.01625	-0.98
seq3901	-6.636875	34.5982352941176	4.9575	-0.613529411764706
seq3902	-6.26	34.2111764705882	5.1225	-0.593529411764706
seq3903	-8.58375	34.8429411764706	4.84	-1.24117647058824
seq3904	-6.245	34.4688235294118	4.954375	-1.09176470588235
seq3905	-7.6725	34.8364705882353	4.88	-1.19352941176471
seq3906	-6.131875	34.1135294117647	5.049375	-1.22647058823529
seq3907	-8.024375	34.7511764705882	4.75375	-1.70764705882353
seq3908	-7.765	34.1929411764706	5.1875	-0.494705882352941
seq3909	-7.0025	34.2176470588235	5.173125	-0.539411764705882
seq3910	-4.78625	34.1082352941176	5.03625	-1.35705882352941
seq3911	-6.776875	34.5288235294118	4.901875	-1.49411764705882
seq3912	-5.318125	34.0982352941177	5.155	-0.792941176470588
seq3913	-5.14625	33.9723529411765	5.083125	-1.00941176470588
seq3914	-7.2775	34.3347058823529	5.034375	-0.453529411764706
seq3915	-7.295	34.4411764705882	5.01125	-0.499411764705882
seq3916	-7.349375	34.4482352941176	5.249375	-0.323529411764706
seq3917	-7.60625	34.3888235294118	5.118125	-0.689411764705882
seq3918	-4.733125	33.98	5.170625	-0.819411764705882
seq3919	-8.494375	34.4376470588235	5.12875	-0.314705882352941
seq3920	-6.465625	34.2458823529412	5.10875	-0.501176470588235
seq3921	-5.735625	34.3094117647059	4.916875	-1.53647058823529
seq3922	-5.26875	34.2270588235294	4.93625	-1.63352941176471
seq3923	-6.153125	34.2341176470588	5.088125	-1.05294117647059
seq3924	-5.070625	34.1282352941176	5.11	-0.875294117647059
seq3925	-7.014375	34.2735294117647	5.025	-0.951176470588235
seq3926	-6.815	33.95	5.25375	0.0388235294117646
seq3927	-5.49125	34.1388235294118	4.9925	-1.14117647058824
seq3928	-5.748125	34.2235294117647	4.965625	-1.04176470588235
seq3929	-7.885625	34.8517647058824	4.69125	-1.96529411764706
seq3930	-4.196875	34.0958823529412	5.191875	-0.774117647058824
seq3931	-5.3375	34.2429411764706	5.19	-0.602941176470588
seq3932	-6.0225	34.1117647058824	5.265625	-0.362941176470588
seq3933	-5.46375	34.2152941176471	4.926875	-1.55588235294118
seq3934	-6.4175	34.3905882352941	5.055	-0.781176470588235
seq3935	-6.23	33.9605882352941	5.11375	-0.832941176470588
seq3936	-5.78625	34.0564705882353	5.226875	-0.297647058823529
seq3937	-5.611875	34.1605882352941	5.239375	-0.199411764705882
seq3938	-4.535625	34.0041176470588	5.044375	-1.27176470588235
seq3939	-5.161875	33.9329411764706	5.113125	-0.575294117647059
seq3940	-5.896875	34.2935294117647	5.045625	-0.561176470588235
seq3941	-6.8775	34.5829411764706	4.79	-1.91529411764706
seq3942	-8.573125	34.8241176470588	4.7975	-1.53
seq3943	-7.778125	34.3870588235294	4.974375	-1.12529411764706
seq3944	-7.951875	35.0905882352941	4.65125	-1.98705882352941
seq3945	-5.36625	34.0129411764706	5.21	-0.518823529411765
seq3946	-6.410625	34.3611764705882	4.9975	-0.907647058823529
seq3947	-5.184375	34.1552941176471	5.1	-0.829411764705882
seq3948	-6.4175	34.1970588235294	5.190625	-0.535294117647059
seq3949	-5.33125	34.2005882352941	4.954375	-1.04941176470588
seq3950	-4.631875	34.0576470588235	5.015625	-1.33882352941176
seq3951	-7.290625	34.3623529411765	5.0425	-0.870588235294118
seq3952	-4.794375	34.14	5.145625	-0.876470588235294
seq3953	-4.560625	33.8705882352941	5.03875	-1.36411764705882
seq3954	-5.85875	34.28	4.85125	-1.62941176470588
seq3955	-6.438125	34.2947058823529	5.025	-1.32529411764706
seq3956	-5.6175	34.1929411764706	4.928125	-1.09588235294118
seq3957	-7.25875	35.01	4.583125	-2.58529411764706
seq3958	-4.693125	34.1017647058824	5.1025	-0.995294117647059
seq3959	-3.706875	33.98	5.064375	-1.13882352941176
seq3960	-6.800625	34.38	4.951875	-1.10176470588235
seq3961	-5.5675	34.1858823529412	5.115	-0.604705882352941
seq3962	-7.244375	34.6058823529412	4.851875	-1.35294117647059
seq3963	-8.721875	34.88	4.94625	-0.525294117647059
seq3964	-5.681875	34.28	4.96875	-1.53470588235294
seq3965	-8.024375	34.4623529411765	5.02625	-0.857647058823529
seq3966	-5.9375	34.3517647058824	4.979375	-1.40823529411765
seq3967	-6.529375	34.3923529411765	4.816875	-1.37117647058824
seq3968	-9.1475	35.0494117647059	4.851875	-1.27823529411765
seq3969	-6.27625	34.2670588235294	5.345	0.265294117647059
seq3970	-6.583125	34.5911764705882	4.93125	-1.34411764705882
seq3971	-4.910625	34.2264705882353	5.224375	-0.734117647058823
seq3972	-5.8675	34.2752941176471	5.14125	-0.931764705882353
seq3973	-7.708125	34.4823529411765	5.185625	-0.551176470588235
seq3974	-7.820625	34.6282352941176	5.109375	-0.694117647058824
seq3975	-6.2425	34.1829411764706	5.133125	-0.681176470588235
seq3976	-5.3775	34.1929411764706	5.088125	-1.08823529411765
seq3977	-6.400625	34.4847058823529	4.841875	-1.49117647058824
seq3978	-5.318125	34.3405882352941	4.78375	-1.96764705882353
seq3979	-6.395	34.1817647058824	5.130625	-0.752352941176471
seq3980	-6.751875	34.38	5.04125	-0.745294117647059
seq3981	-7.496875	34.5458823529412	4.921875	-1.49117647058824
seq3982	-6.74	34.5629411764706	4.838125	-1.67705882352941
seq3983	-5.765625	34.2911764705882	5.1125	-0.912352941176471
seq3984	-8.245	34.5	5.096875	-0.365294117647059
seq3985	-7.90625	34.64	4.910625	-1.31705882352941
seq3986	-5.675625	33.9241176470588	5.32875	-0.164705882352941
seq3987	-7.910625	34.3952941176471	5.181875	-0.341764705882353
seq3988	-6.43125	34.4311764705882	5.0075	-1.05411764705882
seq3989	-7.9225	34.4735294117647	5.05625	-0.648823529411765
seq3990	-9.46625	35.0088235294118	4.865	-1.31235294117647
seq3991	-6.5325	34.5294117647059	4.92125	-1.37588235294118
seq3992	-9.7775	34.9917647058824	4.8775	-0.754705882352941
seq3993	-6.3075	34.2841176470588	5.120625	-0.625294117647059
seq3994	-5.233125	34.2505882352941	5.014375	-1.30647058823529
seq3995	-5.91125	34.1617647058824	5.24625	-0.0447058823529412
seq3996	-5.15625	34.1670588235294	5.26875	-0.335882352941176
seq3997	-6.49375	34.1211764705882	5.36125	0.228235294117647
seq3998	-3.436875	34.1088235294118	5.144375	-0.858823529411765
seq3999	-7.41125	34.4094117647059	4.97	-1.01
seq4000	-4.561875	34.2258823529412	5.093125	-0.890588235294118
seq4001	-5.16875	34.0488235294118	5.155	-0.925882352941176
seq4002	-5.150625	34.4635294117647	5.403125	-0.108823529411765
seq4003	-7.47125	34.3229411764706	5.305625	-0.168235294117647
seq4004	-6.781875	34.3870588235294	5.284375	-0.202352941176471
seq4005	-4.49875	34.0941176470588	4.964375	-1.34235294117647
seq4006	-4.480625	34.2017647058824	5.0725	-0.89
seq4007	-4.9125	34.1694117647059	5.0425	-1.05764705882353
seq4008	-4.540625	34.0841176470588	5.099375	-0.841176470588235
seq4009	-5.41625	34.2535294117647	4.996875	-1.14705882352941
seq4010	-6.929375	34.4811764705882	5.088125	-0.491764705882353
seq4011	-4.3425	33.9776470588235	5.22375	-0.401176470588235
seq4012	-7.16625	34.6635294117647	5.014375	-0.779411764705882
seq4013	-6.863125	34.8882352941176	4.5825	-2.63117647058824
seq4014	-7.1225	34.82	4.894375	-1.46058823529412
seq4015	-6.39125	34.5070588235294	4.819375	-1.34411764705882
seq4016	-4.475	34.0676470588235	5.024375	-0.961176470588235
seq4017	-4.5475	34.17	5.3425	0.0311764705882353
seq4018	-6.795625	34.4188235294118	5.091875	-0.717058823529412
seq4019	-5.3475	34.2882352941176	4.953125	-1.28529411764706
seq4020	-6.205625	34.3952941176471	5.2525	-0.146470588235294
seq4021	-6.01875	34.4117647058824	5.11375	-0.614705882352941
seq4022	-6.8175	34.4276470588235	5.181875	-0.548823529411765
seq4023	-7.16625	34.3541176470588	5.19875	-0.108235294117647
seq4024	-8.5275	34.9847058823529	4.869375	-1.22705882352941
seq4025	-8.08	34.5447058823529	5.140625	-0.482352941176471
seq4026	-5.36125	34.2623529411765	5.305625	-0.35
seq4027	-7.65125	34.1947058823529	5.295	0.170588235294118
seq4028	-8.311875	34.6517647058823	5.159375	-0.301176470588235
seq4029	-8.03875	34.4982352941176	5.1425	-0.0605882352941176
seq4030	-6.92625	34.3452941176471	5.14875	-0.567058823529412
seq4031	-7.40125	34.2523529411765	5.18	-0.671176470588235
seq4032	-8.769375	35.0464705882353	4.781875	-1.53764705882353
seq4033	-11.004375	35.3511764705882	4.825	-1.01941176470588
seq4034	-10.000625	35.1252941176471	4.809375	-1.33470588235294
seq4035	-7.34125	34.3941176470588	5.21	-0.323529411764706
seq4036	-8.68625	34.9547058823529	5.04625	-0.967647058823529
seq4037	-9.076875	34.8223529411765	5.085	-0.984117647058824
seq4038	-8.066875	34.4811764705882	5.1075	-0.484117647058824
seq4039	-7.3875	34.7041176470588	4.9425	-1.29058823529412
seq4040	-8.56125	34.5811764705882	5.008125	-1.28235294117647
seq4041	-5.020625	34.1752941176471	4.970625	-1.35823529411765
seq4042	-6.50875	34.4011764705882	4.903125	-1.22058823529412
seq4043	-6.49625	34.3247058823529	5.11375	-0.872352941176471
seq4044	-4.839375	34.3429411764706	4.785	-2.12058823529412
seq4045	-4.600625	34.2505882352941	5.145625	-1.02705882352941
seq4046	-7.306875	34.4994117647059	4.95875	-1.08294117647059
seq4047	-5.316875	34.2064705882353	4.91125	-1.57529411764706
seq4048	-5.234375	34.1017647058824	5.09375	-1.20588235294118
seq4049	-5.394375	34.3205882352941	5.170625	-0.762941176470588
seq4050	-6.4025	34.4417647058824	4.92875	-1.47470588235294
seq4051	-6.58875	34.6976470588235	5.008125	-1.46
seq4052	-6.516875	34.5970588235294	5.028125	-1.22705882352941
seq4053	-5.578125	34.1682352941176	5.184375	-0.865294117647059
seq4054	-7.938125	34.8617647058824	5.01875	-1.18235294117647
seq4055	-6.0275	34.62	4.951875	-1.36176470588235
seq4056	-7.949375	34.7170588235294	5.170625	-0.810588235294118
seq4057	-5.81	34.4123529411765	5.01625	-1.07764705882353
seq4058	-5.296875	34.28	4.9625	-1.52352941176471
seq4059	-7.929375	34.6376470588235	5.02625	-0.941176470588235
seq4060	-5.1925	34.3676470588235	4.88875	-1.65117647058824
seq4061	-7.135	34.6735294117647	5.084375	-0.496470588235294
seq4062	-9.84	35.4764705882353	4.566875	-2.38588235294118
seq4063	-8.47	35.0152941176471	4.925625	-1.39117647058824
seq4064	-7.505625	34.4682352941176	5.1275	-0.562352941176471
seq4065	-7.30875	34.5064705882353	5.20375	-0.782352941176471
seq4066	-7.435625	34.9329411764706	4.93625	-1.33470588235294
seq4067	-7.846875	34.7135294117647	4.949375	-1.40411764705882
seq4068	-7.14	34.5176470588235	5.026875	-1.43117647058824
seq4069	-6.441875	34.6458823529412	5.0425	-1.23058823529412
seq4070	-5.608125	34.3564705882353	5.03625	-1.44411764705882
seq4071	-8.17	34.9347058823529	4.895625	-1.26117647058824
seq4072	-7.7925	35.0335294117647	4.613125	-2.15823529411765
seq4073	-7.66125	35.1123529411765	4.866875	-1.83529411764706
seq4074	-6.77125	34.7776470588235	4.82375	-1.87
seq4075	-8.971875	35.1941176470588	4.715625	-2.20352941176471
seq4076	-11.129375	35.7105882352941	4.625625	-1.92176470588235
seq4077	-6.336875	34.3905882352941	4.914375	-1.23176470588235
seq4078	-6.82125	34.5158823529412	4.725625	-2.10764705882353
seq4079	-7.044375	34.2535294117647	5.1775	-0.459411764705882
seq4080	-4.97625	34.19	4.996875	-1.34588235294118
seq4081	-6.343125	33.9352941176471	5.141875	-0.797647058823529
seq4082	-9.02625	34.8258823529412	4.746875	-1.46058823529412
seq4083	-9.610625	34.7882352941176	4.785625	-1.48117647058824
seq4084	-8.585625	34.7876470588235	5	-1.03764705882353
seq4085	-7.908125	34.7841176470588	4.99625	-0.422941176470588
seq4086	-6.54375	34.3552941176471	4.956875	-1.04823529411765
seq4087	-8.80875	34.6864705882353	4.985	-0.874705882352941
seq4088	-4.91625	34.0858823529412	5.1775	-0.514705882352941
seq4089	-4.9075	33.9705882352941	4.998125	-1.23176470588235
seq4090	-8.12125	34.42	5.169375	-0.252352941176471
seq4091	-8.9575	34.5082352941176	5.21375	0.325882352941176
seq4092	-7.518125	34.4052941176471	4.92375	-1.55058823529412
seq4093	-4.560625	33.9976470588235	4.9975	-1.18470588235294
seq4094	-5.91375	34.1935294117647	5.0925	-0.424705882352941
seq4095	-5.240625	34.2517647058824	4.865625	-1.45294117647059
seq4096	-7.551875	34.4241176470588	5.073125	-0.389411764705882
seq4097	-7.1625	34.4147058823529	5.260625	0.134117647058823
seq4098	-5.900625	34.3994117647059	4.87625	-1.18294117647059
seq4099	-4.735	33.9782352941176	5.166875	-0.684117647058823
seq4100	-4	33.9582352941176	5.15875	-0.698235294117647
seq4101	-7.4125	34.3647058823529	5.26125	0.0764705882352941
seq4102	-5.7225	34.1117647058824	5.209375	-0.175882352941176
seq4103	-5.4075	34.0547058823529	5.1475	-0.624117647058824
seq4104	-8.549375	34.55	4.941875	-1.11647058823529
seq4105	-5.61	34.1382352941176	5.006875	-1.13882352941176
seq4106	-5.115	34.0635294117647	5.070625	-1.18882352941176
seq4107	-8.45375	34.68	4.804375	-1.28705882352941
seq4108	-7.260625	34.5411764705882	4.8225	-1.69470588235294
seq4109	-4.879375	34.2188235294118	5.081875	-0.675882352941176
seq4110	-4.34125	33.9723529411765	5.0725	-1.10058823529412
seq4111	-6.33	34.4929411764706	4.91375	-1.34529411764706
seq4112	-6.70875	34.5847058823529	4.6175	-2.29941176470588
seq4113	-7.3	34.2688235294118	4.905625	-1.13529411764706
seq4114	-5.63875	34.1670588235294	5.013125	-1.06529411764706
seq4115	-7.891875	34.5052941176471	5.1675	-0.718823529411765
seq4116	-5.465	34.1482352941176	4.955625	-1.08294117647059
seq4117	-5.205625	34.0105882352941	4.85625	-1.75764705882353
seq4118	-5.16625	34.0735294117647	5.16875	-0.714705882352941
seq4119	-4.741875	34.0017647058824	4.99375	-1.21882352941176
seq4120	-3.495625	33.9735294117647	5.198125	-0.553529411764706
seq4121	-4.90875	33.9123529411765	5.268125	-0.290588235294118
seq4122	-4.2525	33.8288235294118	5.168125	-0.645294117647059
seq4123	-6.27875	34.4747058823529	4.94875	-1.23117647058824
seq4124	-3.74375	33.8252941176471	5.1475	-0.933529411764706
seq4125	-6.06375	34.3241176470588	4.7675	-2.07647058823529
seq4126	-5.144375	34.1947058823529	4.96	-1.67294117647059
seq4127	-3.860625	33.7876470588235	5.06875	-1.10176470588235
seq4128	-5.338125	34.2770588235294	4.82125	-1.52117647058824
seq4129	-3.958125	34.0247058823529	5.054375	-1.22176470588235
seq4130	-7.233125	34.4358823529412	4.940625	-1.12764705882353
seq4131	-7.039375	34.5852941176471	4.786875	-1.74176470588235
seq4132	-7.15125	34.6558823529412	4.726875	-2.11941176470588
seq4133	-5.61375	34.3	4.93	-1.21058823529412
seq4134	-8.53375	34.6029411764706	4.8725	-1.38764705882353
seq4135	-5.6525	33.9005882352941	5.076875	-1.09411764705882
seq4136	-7.665625	34.1976470588235	5.053125	-0.590588235294118
seq4137	-6.149375	34.1129411764706	5.086875	-0.756470588235294
seq4138	-4.098125	33.7629411764706	5.150625	-0.884117647058824
seq4139	-7.33875	34.3547058823529	5.0225	-1.02941176470588
seq4140	-4.62875	33.8194117647059	5.01875	-1.27882352941176
seq4141	-6.039375	34.0241176470588	5.109375	-0.809411764705882
seq4142	-6.0125	34.1358823529412	4.975	-1.35058823529412
seq4143	-9.023125	34.8676470588235	4.78375	-1.50705882352941
seq4144	-4.605625	33.8	5.20875	-0.746470588235294
seq4145	-4.945625	33.8805882352941	5.17375	-0.533529411764706
seq4146	-5.596875	34.0464705882353	5.158125	-0.538823529411765
seq4147	-5.241875	34.0458823529412	5.10625	-0.912352941176471
seq4148	-8.1825	34.6723529411765	4.81625	-1.42764705882353
seq4149	-5.30625	34.0070588235294	4.98125	-1.12882352941176
seq4150	-5.7	33.9047058823529	5.200625	-0.435882352941176
seq4151	-10.140625	35.1	4.771875	-1.46529411764706
seq4152	-7.84	34.5335294117647	4.859375	-1.68117647058824
seq4153	-5.45125	34.1811764705882	4.90375	-1.71176470588235
seq4154	-5.465	34.0947058823529	5.155625	-0.467647058823529
seq4155	-7.74625	34.1894117647059	5.1375	-0.05
seq4156	-10.44375	34.6747058823529	5.0725	-0.323529411764706
seq4157	-6.381875	34.4929411764706	4.983125	-1.20411764705882
seq4158	-5.711875	34.0894117647059	4.923125	-1.19647058823529
seq4159	-8.316875	34.5088235294118	5.3725	0.32
seq4160	-5.075625	33.9164705882353	5.291875	-0.0823529411764706
seq4161	-5.614375	34.1417647058824	5.225	-0.0647058823529412
seq4162	-4.09875	33.8188235294118	5.013125	-1.00411764705882
seq4163	-7.118125	34.5976470588235	4.954375	-1.08294117647059
seq4164	-5.04375	33.8870588235294	5.078125	-0.775882352941177
seq4165	-6.4775	34.4482352941176	5.0625	-0.614117647058824
seq4166	-7.95875	34.5364705882353	5.14875	0.201176470588235
seq4167	-4.801875	33.7523529411765	5.045	-0.932941176470588
seq4168	-5.27625	33.9517647058824	5.238125	-0.477647058823529
seq4169	-5.165625	34.2758823529412	5.163125	-0.534117647058824
seq4170	-6.01875	34.2070588235294	5.005	-1.08764705882353
seq4171	-6.15125	34.4352941176471	4.9975	-1.04235294117647
seq4172	-4.05	34.0611764705882	5.21375	-0.647647058823529
seq4173	-3.9075	34.0176470588235	5.21375	-0.588823529411765
seq4174	-3.688125	33.7864705882353	4.850625	-1.80588235294118
seq4175	-4.861875	33.9211764705882	5.04375	-0.967647058823529
seq4176	-6.120625	34.3382352941176	4.996875	-0.85
seq4177	-7.009375	34.2629411764706	4.8725	-1.16470588235294
seq4178	-5.646875	34.2470588235294	5.1275	-0.457647058823529
seq4179	-4.715	34.0088235294118	5.11125	-0.879411764705882
seq4180	-6.110625	34.1964705882353	5.07125	-0.643529411764706
seq4181	-5.715625	34.1835294117647	4.96625	-0.938235294117647
seq4182	-5.433125	34.0317647058824	5.106875	-0.451764705882353
seq4183	-4.325625	34.0035294117647	4.9775	-1.16176470588235
seq4184	-5.68875	34.0317647058824	5.08	-0.974117647058824
seq4185	-6.2125	34.2764705882353	5.115625	-0.973529411764706
seq4186	-5.45375	33.9323529411765	5.069375	-0.738823529411765
seq4187	-5.53125	34.1788235294118	4.76125	-2.09470588235294
seq4188	-5.981875	34.2041176470588	5.086875	-1.00176470588235
seq4189	-6.600625	34.0582352941176	4.96	-0.897058823529412
seq4190	-5.815	34.1617647058824	5.125	-0.937058823529412
seq4191	-5.926875	34.0623529411765	5.0775	-0.929411764705882
seq4192	-5.674375	34.1005882352941	5.015	-1.17705882352941
seq4193	-5.315625	33.8805882352941	5.159375	-0.266470588235294
seq4194	-4.476875	33.9447058823529	5.20125	-0.522941176470588
seq4195	-5.44875	34.0311764705882	5.035625	-0.913529411764706
seq4196	-5.873125	34.11	5.415	0.658823529411765
seq4197	-6.36375	34.1005882352941	5.265625	-0.0829411764705882
seq4198	-5.876875	34.2205882352941	5.28625	0.392941176470588
seq4199	-5.634375	34.0741176470588	5.275625	0.161176470588235
seq4200	-5.31875	34.1694117647059	5.118125	-0.688235294117647
seq4201	-6.164375	34.2352941176471	4.9475	-1.37470588235294
seq4202	-4.941875	33.9970588235294	5.025	-0.928235294117647
seq4203	-5.5925	34.0641176470588	5.2575	-0.235882352941176
seq4204	-8.098125	34.5247058823529	5.009375	-0.836470588235294
seq4205	-4.104375	33.8435294117647	5.144375	-0.659411764705882
seq4206	-4.8325	33.9829411764706	4.999375	-1.56764705882353
seq4207	-4.03	33.9082352941176	5.145	-0.761764705882353
seq4208	-6.904375	34.2505882352941	4.921875	-1.21235294117647
seq4209	-4.428125	33.8258823529412	5.161875	-0.852352941176471
seq4210	-6.4625	34.1841176470588	5.065	-0.792352941176471
seq4211	-6.843125	34.4388235294118	4.975	-1.26941176470588
seq4212	-5.20625	33.9582352941176	5.06	-0.581176470588235
seq4213	-4.579375	33.9152941176471	5.10625	-0.634117647058823
seq4214	-4.85375	33.91	5.098125	-0.653529411764706
seq4215	-6.26875	34.2476470588235	4.72625	-1.76117647058824
seq4216	-5.208125	34.1076470588235	5.0075	-0.891176470588235
seq4217	-4.83625	34.2841176470588	5.13625	-0.522352941176471
seq4218	-4.1525	34.1170588235294	5.260625	-0.422941176470588
seq4219	-3.079375	33.9176470588235	5.005625	-1.21117647058824
seq4220	-5.390625	34.0529411764706	5.044375	-0.775294117647059
seq4221	-4.605	33.9052941176471	5.1975	-0.338823529411765
seq4222	-4.806875	33.8329411764706	5.043125	-0.660588235294118
seq4223	-6.39	34.0070588235294	5.20125	0.19
seq4224	-6.1525	33.9905882352941	4.948125	-1.28647058823529
seq4225	-5.328125	34.1	5.078125	-0.619411764705882
seq4226	-7.22375	34.2217647058824	4.95125	-0.858235294117647
seq4227	-4.66875	34.1629411764706	5.155	-0.881176470588235
seq4228	-5.636875	34.0152941176471	5.041875	-1.03882352941176
seq4229	-6.19375	34.0988235294118	5.088125	-0.588823529411765
seq4230	-7.26875	34.2717647058824	5.089375	-0.659411764705882
seq4231	-5.523125	34.1994117647059	5.195	-0.892352941176471
seq4232	-5.005	34.0364705882353	5.051875	-1.14823529411765
seq4233	-4.92875	33.8405882352941	5.168125	-0.656470588235294
seq4234	-5.78625	34.0423529411765	5.124375	-0.795294117647059
seq4235	-5.75625	34.4229411764706	4.82625	-1.99117647058824
seq4236	-5.14	34.0558823529412	5.13125	-0.902352941176471
seq4237	-5.993125	34.3270588235294	5.139375	-0.478235294117647
seq4238	-3.9625	33.8217647058824	5.180625	-0.644117647058824
seq4239	-5.100625	34.1405882352941	4.94125	-1.55705882352941
seq4240	-7.230625	34.6117647058824	4.771875	-1.88294117647059
seq4241	-5.2275	34.0017647058824	5.3475	0.05
seq4242	-5.42625	33.8611764705882	5.069375	-0.846470588235294
seq4243	-5.614375	34.1770588235294	5.099375	-0.942352941176471
seq4244	-4.19125	34.0223529411765	5.21125	-0.563529411764706
seq4245	-5.956875	34.1052941176471	4.87625	-1.28411764705882
seq4246	-5.160625	33.9958823529412	5.1125	-0.745882352941176
seq4247	-8.7075	34.2652941176471	5.116875	-0.768823529411765
seq4248	-5.058125	34.0435294117647	5.050625	-1.24235294117647
seq4249	-4.469375	33.9311764705882	4.959375	-1.54705882352941
seq4250	-6.933125	34.4911764705882	4.980625	-1.27705882352941
seq4251	-5.34	34.0123529411765	5.22125	-0.614117647058823
seq4252	-7.6925	34.5341176470588	4.883125	-1.54705882352941
seq4253	-6.084375	34.4847058823529	4.843125	-1.79764705882353
seq4254	-5.326875	33.8888235294118	5.14875	-0.797058823529412
seq4255	-6.066875	34.34	5.219375	-0.568823529411765
seq4256	-4.293125	34.0235294117647	5.145625	-1.01588235294118
seq4257	-8.410625	34.8652941176471	4.5875	-2.33352941176471
seq4258	-7.670625	34.7264705882353	4.721875	-2.09
seq4259	-7.40375	34.3941176470588	4.918125	-1.40352941176471
seq4260	-9.70125	35.0464705882353	4.935625	-1.22588235294118
seq4261	-6.428125	34.5411764705882	4.7025	-2.36705882352941
seq4262	-5.62125	34.4994117647059	4.98625	-0.782941176470588
seq4263	-7.9975	34.6052941176471	5.001875	-0.705882352941176
seq4264	-6.489375	34.2976470588235	5.09	-0.864117647058824
seq4265	-6.020625	34.11	5.065625	-1.02294117647059
seq4266	-4.455	34.1247058823529	5.04125	-1.26588235294118
seq4267	-8.376875	34.5205882352941	5.0875	-0.683529411764706
seq4268	-4.45625	34.1323529411765	5.088125	-1.10882352941176
seq4269	-6.1025	34.3529411764706	4.905	-1.52705882352941
seq4270	-5.1275	34.2470588235294	5.003125	-1.18411764705882
seq4271	-5.498125	34.1082352941176	4.996875	-1.26588235294118
seq4272	-5.42125	34.0317647058824	4.936875	-1.41411764705882
seq4273	-3.586875	33.8670588235294	4.835625	-1.97058823529412
seq4274	-5.52875	34.1976470588235	4.87375	-1.43764705882353
seq4275	-7.17125	34.3917647058824	5.241875	-0.384117647058824
seq4276	-4.693125	34.0552941176471	5.2475	-0.335294117647059
seq4277	-5.789375	34.3705882352941	5.075	-1.04235294117647
seq4278	-7.79	34.8276470588235	4.694375	-2.17235294117647
seq4279	-5.3625	34.3082352941176	5.136875	-0.787058823529412
seq4280	-5.934375	34.2005882352941	5.18125	-0.576470588235294
seq4281	-6.170625	34.0464705882353	5.16	-0.432352941176471
seq4282	-6.255625	34.48	4.809375	-1.70647058823529
seq4283	-6.416875	34.1170588235294	5.061875	-0.876470588235294
seq4284	-7.5875	34.81	4.67125	-2.05176470588235
seq4285	-8.315625	34.7452941176471	4.8375	-1.18058823529412
seq4286	-6.87875	34.4705882352941	4.9225	-1.21117647058824
seq4287	-5.218125	34.1770588235294	4.926875	-1.28
seq4288	-8.875625	34.7429411764706	5.090625	-0.503529411764706
seq4289	-5.42	34.3041176470588	5.32625	0.0752941176470588
seq4290	-5.075625	34.2917647058824	5.104375	-0.732941176470588
seq4291	-3.871875	33.9776470588235	5.0925	-1.04941176470588
seq4292	-6.8725	34.4347058823529	4.991875	-1.23647058823529
seq4293	-5.068125	34.2329411764706	5.27875	-0.461176470588235
seq4294	-7.766875	34.3288235294118	5.01375	-0.902941176470588
seq4295	-5.9625	34.2523529411765	5.239375	-0.272941176470588
seq4296	-5.78625	34.4041176470588	4.846875	-1.60941176470588
