Sequence	Average_ProT	Average_HelT	Average_MGW	Average_Roll
seq447	-7.081875	34.68	4.613125	-2.39411764705882
seq448	-5.60375	33.9376470588235	5.17375	-0.390588235294118
seq449	-5.365625	34.1994117647059	5.038125	-0.828235294117647
seq450	-8.289375	35.0094117647059	4.555625	-2.22823529411765
seq451	-5.66	34.2347058823529	4.930625	-1.13588235294118
seq452	-6.59625	34.2582352941176	5.11875	-0.620588235294118
seq453	-5.034375	34.2	5.415	0.685882352941176
seq454	-5.43	34.1976470588235	5.360625	0.566470588235294
seq455	-8.608125	34.6647058823529	5.13375	-0.355294117647059
seq456	-5.260625	34.1164705882353	5.248125	-0.327647058823529
seq457	-5.488125	34.2335294117647	4.911875	-1.38235294117647
seq458	-6.108125	34.2270588235294	5.0875	-0.67235294117647
seq459	-6.994375	34.2782352941176	5.055625	-0.504705882352941
seq460	-7.965625	34.4852941176471	5.0125	-0.0952941176470588
seq461	-7.540625	34.1029411764706	5.0825	-0.604705882352941
seq462	-6.8325	34.1058823529412	5.275625	0.115882352941176
seq463	-6.17	34.2264705882353	5.01125	-0.967058823529412
seq464	-5.43375	34.1017647058824	5.334375	-0.179411764705882
seq465	-4.86	33.8964705882353	5.14875	-0.741176470588235
seq466	-4.501875	33.9288235294118	5.285	-0.414117647058824
seq467	-5.984375	34.0235294117647	5.14	-0.442941176470588
seq468	-8.700625	34.5429411764706	4.98375	-1.08294117647059
seq469	-7.583125	34.4288235294118	4.97125	-1.14470588235294
seq470	-7.27	34.5394117647059	4.985	-1.03588235294118
seq471	-7.03125	34.6170588235294	4.6175	-2.40294117647059
seq472	-6.03875	34.2794117647059	5.1475	-0.604705882352941
seq473	-8.008125	34.6	4.925	-1.26941176470588
seq474	-7.79	34.6370588235294	4.9925	-1.20294117647059
seq475	-8.631875	34.7717647058824	4.75875	-1.74529411764706
seq476	-6.319375	34.3511764705882	4.778125	-1.65235294117647
seq477	-6.7125	34.4729411764706	4.711875	-1.92117647058824
seq478	-6.16375	34.2164705882353	5.041875	-0.995294117647059
seq479	-4.24375	34.1170588235294	5.191875	-0.632352941176471
seq480	-5.716875	34.1470588235294	5.134375	-0.719411764705882
seq481	-5.400625	34.0723529411765	5.041875	-1.12941176470588
seq482	-8.483125	34.7182352941176	4.973125	-0.844117647058824
seq483	-4.62625	33.8670588235294	5.048125	-1.04823529411765
seq484	-3.8125	33.9270588235294	4.856875	-1.86588235294118
seq485	-6.150625	34.11	5.235	-0.401176470588235
seq486	-6.8	34.2882352941176	5.049375	-1.01529411764706
seq487	-5.7625	34.5476470588235	4.829375	-1.93294117647059
seq488	-5.618125	34.2252941176471	5.1925	-0.547647058823529
seq489	-4.675625	34.3258823529412	4.956875	-1.49705882352941
seq490	-4.876875	33.8952941176471	5.281875	-0.221764705882353
seq491	-4.768125	34.1670588235294	5.004375	-1.16352941176471
seq492	-4.838125	33.8441176470588	5.204375	-0.694705882352941
seq493	-6.68375	34.5494117647059	4.81375	-1.58176470588235
seq494	-5.356875	34.1441176470588	5.28625	0.0858823529411765
seq495	-5.4275	34.2711764705882	5.305	-0.104705882352941
seq496	-5.885625	34.1570588235294	5.07625	-0.895294117647059
seq497	-6.133125	34.1264705882353	5.095625	-0.902941176470588
seq498	-5.5875	34.2217647058824	5.263125	-0.0211764705882352
seq499	-6.058125	34.2764705882353	5.03	-1.03647058823529
seq500	-4.31875	33.9994117647059	5.176875	-0.844117647058824
seq501	-5.51375	34.1588235294118	5.21875	-0.594705882352941
seq502	-7.6025	34.6011764705882	5.060625	-0.751764705882353
seq503	-7.929375	34.5488235294118	5.013125	-0.983529411764706
seq504	-6.440625	34.3288235294118	4.843125	-1.70529411764706
seq505	-5.96875	34.2882352941176	4.878125	-1.48294117647059
seq506	-3.3975	33.9317647058824	5.0225	-1.23470588235294
seq507	-7.24875	34.7129411764706	4.97625	-1.05411764705882
seq508	-5.874375	34.1188235294118	5.1375	-0.648823529411765
seq509	-5.815	34.4788235294118	4.954375	-1.32941176470588
seq510	-4.769375	34.0105882352941	5.145	-1.07647058823529
seq511	-4.556875	34.0382352941176	5.135	-0.797647058823529
seq512	-7.040625	34.5217647058824	4.93125	-1.15058823529412
seq513	-4.8925	34.2264705882353	4.891875	-1.83058823529412
seq514	-5.5775	34.2664705882353	5.17625	-0.157647058823529
seq515	-5.1075	34.2370588235294	4.981875	-1.25352941176471
seq516	-7.791875	34.6811764705882	4.959375	-0.843529411764706
seq517	-6.82	34.5094117647059	5.0825	-0.666470588235294
seq518	-7.815625	34.3623529411765	5.146875	-0.644705882352941
seq519	-9.011875	34.9947058823529	4.715625	-1.93352941176471
seq520	-4.28125	34.0188235294118	5.134375	-0.777647058823529
seq521	-5.730625	34.2005882352941	5.30875	-0.32
seq522	-5.86875	33.9517647058824	5.383125	-0.0370588235294118
seq523	-8.486875	34.8829411764706	4.845625	-1.39941176470588
seq524	-8.59875	34.5252941176471	5.019375	-0.724117647058824
seq525	-8.264375	34.7182352941176	5.203125	-0.374705882352941
seq526	-4.14625	33.9223529411765	5.105625	-0.867058823529412
seq527	-6.284375	34.2164705882353	5.123125	-0.675882352941176
seq528	-6.774375	34.17	5.185625	-0.424117647058824
seq529	-8.351875	34.5276470588235	5.2375	-0.0505882352941176
seq530	-5.92125	34.15	5.229375	-0.355294117647059
seq531	-5.49125	34.0735294117647	5.03375	-1.12529411764706
seq532	-6.26625	34.2782352941176	5.151875	-0.577647058823529
seq533	-5.823125	34.3388235294118	4.98125	-1.22176470588235
seq534	-10.153125	34.9047058823529	4.88375	-0.795294117647059
seq535	-5.361875	34.2	5.048125	-0.772941176470588
seq536	-6.060625	34.2082352941176	4.95625	-1.13058823529412
seq537	-4.004375	33.8747058823529	5.024375	-1.10294117647059
seq538	-5.833125	34.2717647058824	5.154375	-0.431764705882353
seq539	-7.8475	35.0164705882353	4.680625	-2.06411764705882
seq540	-6.04375	34.4635294117647	4.799375	-1.75764705882353
seq541	-4.60125	33.9005882352941	5.071875	-1.04588235294118
seq542	-6.075	33.8135294117647	5.245	-0.253529411764706
seq543	-6.616875	34.2729411764706	5.103125	-0.881176470588235
seq544	-6.1025	34.4852941176471	4.669375	-1.89529411764706
seq545	-4.666875	34.1470588235294	5.185	-0.628823529411765
seq546	-5.17625	34.1582352941176	5.3575	0.100588235294118
seq547	-7.86625	34.5758823529412	4.819375	-1.11235294117647
seq548	-5.831875	34.5805882352941	4.871875	-1.45176470588235
seq549	-6.4225	34.6	4.99125	-1.21529411764706
seq550	-7.3575	34.6894117647059	4.891875	-1.25294117647059
seq551	-5.218125	34.3129411764706	5.075625	-0.844117647058824
seq552	-5.805	34.3029411764706	4.981875	-0.721764705882353
seq553	-3.945	34.0447058823529	5.14875	-0.659411764705882
seq554	-6.254375	34.2017647058824	5.16375	-0.298235294117647
seq555	-5.3625	34.2188235294118	5.033125	-0.965294117647059
seq556	-4.195625	33.9170588235294	5.018125	-0.965882352941177
seq557	-7.97625	34.7205882352941	4.97625	-0.679411764705882
seq558	-6.35125	34.3952941176471	5.025625	-1.02235294117647
seq559	-4.769375	34.1882352941176	5.239375	-0.346470588235294
seq560	-5.775625	34.3411764705882	4.83125	-1.2
seq561	-7.45125	34.3052941176471	5.195625	-0.105882352941176
seq562	-5.370625	34.2482352941176	5.16625	-0.395294117647059
seq563	-8.21	34.8464705882353	5.11375	-0.174705882352941
seq564	-8.639375	34.9358823529412	4.890625	-1.38882352941176
seq565	-6.80875	34.4894117647059	5.03	-0.812941176470588
seq566	-5.378125	34.1594117647059	5.175625	-0.341176470588235
seq567	-5.933125	34.2070588235294	4.980625	-1.05647058823529
seq568	-5.024375	34.1870588235294	5.024375	-1.29294117647059
seq569	-6.95375	34.5564705882353	5.05125	-1.18588235294118
seq570	-7.44125	34.2923529411765	5.170625	-0.691764705882353
seq571	-8.575625	34.6858823529412	5.154375	-0.698823529411765
seq572	-5.67875	34.3952941176471	5.101875	-1.08235294117647
seq573	-6.33	34.5629411764706	5.1125	-0.770588235294118
seq574	-8.038125	34.7323529411765	5.00125	-0.893529411764706
seq575	-9.0675	34.9505882352941	4.7625	-1.70529411764706
seq576	-6.549375	34.75	4.735625	-1.98470588235294
seq577	-6.55875	34.4611764705882	4.73875	-1.70882352941176
seq578	-7.618125	34.9088235294118	4.686875	-1.84882352941176
seq579	-6.166875	34.2858823529412	5.10375	-0.405294117647059
seq580	-6.744375	34.13	5.19875	-0.162352941176471
seq581	-5.0375	34.0664705882353	4.986875	-1.32764705882353
seq582	-6.93875	34.3617647058824	4.91	-1.15294117647059
seq583	-7.47625	34.16	5.040625	-0.761176470588235
seq584	-4.993125	34.2417647058824	5.046875	-1.24941176470588
seq585	-3.66875	33.8370588235294	4.959375	-1.46941176470588
seq586	-5.264375	34.22	5.040625	-0.998823529411765
seq587	-7.546875	34.7	4.610625	-2.42647058823529
seq588	-4.860625	34.0182352941176	5.00125	-1.11647058823529
seq589	-7.1675	34.5011764705882	4.933125	-1.37
seq590	-4.47875	34.0523529411765	5.10625	-0.750588235294118
seq591	-5.643125	34.2847058823529	5.091875	-1.05529411764706
seq592	-7.22375	34.5670588235294	5.00625	-0.9
seq593	-8.49625	34.6529411764706	5.039375	-0.698823529411765
seq594	-4.82875	34.3335294117647	4.810625	-1.79294117647059
seq595	-6.96	34.2752941176471	5.19375	-0.110588235294118
seq596	-5.65	34.1941176470588	5.07125	-0.838235294117647
seq597	-5.4875	34.2988235294118	4.99875	-1.09941176470588
seq598	-3.751875	33.9788235294118	5.05125	-1.01529411764706
seq599	-4.55625	34.1758823529412	5.413125	0.559411764705882
seq600	-5.629375	34.1841176470588	5.093125	-0.774117647058824
seq601	-6.466875	34.0929411764706	5.098125	-0.594117647058824
seq602	-4.873125	33.9711764705882	5.23375	-0.648235294117647
seq603	-5.516875	34.1111764705882	5.03875	-0.897058823529412
seq604	-5.849375	34.3588235294118	5.311875	0.545882352941176
seq605	-5.52125	33.7488235294118	5.070625	-0.862941176470588
seq606	-7.4525	34.3170588235294	4.945625	-1.06764705882353
seq607	-7.459375	34.5229411764706	4.9875	-0.900588235294118
seq608	-4.623125	33.7452941176471	5.249375	-0.274117647058823
seq609	-7.685	34.5570588235294	4.800625	-1.54352941176471
seq610	-7.87625	34.6876470588235	4.9175	-1.44117647058824
seq611	-7.064375	34.3976470588235	5.013125	-0.942941176470588
seq612	-5.975	34.1176470588235	5.08375	-0.795882352941176
seq613	-8.0325	34.5594117647059	5.025625	-0.710588235294118
seq614	-4.276875	33.8617647058824	5.063125	-1.11705882352941
seq615	-6.5875	34.4670588235294	4.96125	-1.46294117647059
seq616	-6.035625	34.6164705882353	4.881875	-1.33117647058824
seq617	-5.87	34.4105882352941	4.98875	-0.998823529411765
seq618	-6.289375	34.6788235294118	4.984375	-1.04823529411765
seq619	-4.18875	34.1188235294118	5.164375	-0.912352941176471
seq620	-6.400625	34.3052941176471	5.185625	-0.400588235294118
seq621	-5.285625	34.2605882352941	5.15625	-0.418823529411765
seq622	-4.73	34.0558823529412	5.135	-0.782352941176471
seq623	-6.1575	34.6747058823529	4.79375	-1.92176470588235
seq624	-5.271875	34.1505882352941	4.8775	-1.54176470588235
seq625	-5.12125	34.1447058823529	5.000625	-1.31764705882353
seq626	-3.94875	34.0835294117647	5.159375	-0.754117647058824
seq627	-5.3475	34.3670588235294	4.980625	-1.28705882352941
seq628	-6.31625	34.4458823529412	4.9375	-1.35235294117647
seq629	-5.081875	34.2776470588235	4.753125	-1.98
seq630	-4.01875	33.9752941176471	5.055625	-1.10058823529412
seq631	-6.684375	34.6111764705882	4.750625	-2.04647058823529
seq632	-5.91875	34.2064705882353	5.0775	-0.657058823529412
seq633	-5.400625	34.3070588235294	4.98375	-1.60588235294118
seq634	-5.319375	34.2047058823529	4.99	-1.13529411764706
seq635	-5.63	34.3058823529412	5.01	-0.974117647058824
seq636	-5.738125	34.4329411764706	4.905	-1.41705882352941
seq637	-7.336875	34.7705882352941	4.76875	-1.34294117647059
seq638	-5.19625	34.2964705882353	4.8725	-1.57705882352941
seq639	-4.924375	33.8658823529412	5.0925	-1.00294117647059
seq640	-7.003125	34.5117647058824	4.946875	-1.01294117647059
seq641	-6.47875	34.7247058823529	4.7475	-2.00352941176471
seq642	-6.64875	34.4911764705882	4.875	-1.15588235294118
seq643	-6.829375	34.5382352941176	5.15375	-0.281764705882353
seq644	-4.829375	34.1058823529412	5.34375	0.184117647058823
seq645	-5.40125	34.2394117647059	5.075625	-0.571764705882353
seq646	-5.103125	34.3670588235294	5.003125	-1.11882352941176
seq647	-7.713125	34.6811764705882	5.261875	-0.0464705882352941
seq648	-5.743125	34.4394117647059	5.0325	-0.945294117647059
seq649	-3.885625	33.9747058823529	4.926875	-1.49764705882353
seq650	-6.61875	34.5011764705882	4.8525	-1.36117647058824
seq651	-4.7475	34.2235294117647	5.313125	0.0729411764705883
seq652	-4.690625	34.3141176470588	5.185	-0.442352941176471
seq653	-6.215625	34.1917647058824	5.1275	-0.482941176470588
seq654	-7.23	34.3523529411765	5.1075	-0.631176470588235
seq655	-6.4675	34.4770588235294	4.915	-1.14176470588235
seq656	-7.483125	34.5558823529412	5.159375	-0.53
seq657	-6.24	34.1717647058824	5.285625	0.162941176470588
seq658	-8.814375	34.8094117647059	4.938125	-1.14411764705882
seq659	-5.31125	34.1894117647059	5.061875	-0.666470588235294
seq660	-7.1	34.2876470588235	5.174375	-0.560588235294118
seq661	-7.03625	34.0388235294118	5.194375	0.212941176470588
seq662	-4.761875	33.9235294117647	5.24625	-0.510588235294118
seq663	-5.101875	33.8923529411765	5.151875	-0.598235294117647
seq664	-6.071875	34.2576470588235	5.113125	-0.744117647058824
seq665	-8.109375	34.6088235294118	4.903125	-0.906470588235294
seq666	-8.859375	34.4952941176471	5.05	-0.405294117647059
seq667	-4.758125	33.9388235294118	4.873125	-1.60470588235294
seq668	-4.04125	33.9541176470588	4.935	-1.46705882352941
seq669	-6.714375	34.4641176470588	4.909375	-1.32823529411765
seq670	-7.723125	34.5264705882353	5.03375	-1.01588235294118
seq671	-5.61375	34.0058823529412	4.94875	-1.37529411764706
seq672	-5.654375	33.7741176470588	5.140625	-0.898823529411765
seq673	-7.23625	34.0988235294118	5.0725	-0.875882352941177
seq674	-4.978125	34.0847058823529	4.95625	-1.42470588235294
seq675	-3.0125	33.8094117647059	5.033125	-1.47588235294118
seq676	-8.016875	34.6541176470588	4.856875	-1.19764705882353
seq677	-4.8475	34.0723529411765	5.2	-0.661764705882353
seq678	-7.538125	34.5423529411765	5.009375	-0.984117647058823
seq679	-5.43125	34.1029411764706	5.174375	-0.312352941176471
seq680	-3.849375	33.8241176470588	4.87375	-1.66705882352941
seq681	-5.035	34.1429411764706	5.068125	-1.09058823529412
seq682	-7.4525	34.7152941176471	4.684375	-2.14470588235294
seq683	-4.47125	33.74	5.115	-0.813529411764706
seq684	-5.3675	34.3423529411765	4.8175	-1.90294117647059
seq685	-4.525625	34.0305882352941	5.015625	-0.819411764705882
seq686	-4.259375	33.9135294117647	5.1275	-0.831764705882353
seq687	-5.8725	33.9811764705882	5.26	-0.0970588235294118
seq688	-4.195625	33.9270588235294	5.046875	-1.31352941176471
seq689	-6.435625	34.0841176470588	5.26625	-0.56
seq690	-8.731875	34.5682352941176	4.9475	-1.08117647058824
seq691	-7.1725	34.0770588235294	5.141875	-0.0823529411764706
seq692	-5.57625	34.1041176470588	5.08375	-0.672941176470588
seq693	-7.3225	34.39	4.980625	-0.322352941176471
seq694	-5.785625	34.1258823529412	5.050625	-0.477647058823529
seq695	-5.19	34.1735294117647	5.228125	-0.488235294117647
seq696	-9.018125	34.7652941176471	4.816875	-1.09352941176471
seq697	-8.326875	34.2294117647059	5.09	-0.0176470588235294
seq698	-5.816875	34.0923529411765	4.918125	-1.12647058823529
seq699	-6.379375	34.3482352941177	4.7625	-1.64117647058824
seq700	-7.260625	34.2317647058824	4.918125	-1.13117647058824
seq701	-7.180625	34.2752941176471	5.0225	-0.692941176470588
seq702	-8.095625	34.5082352941176	5.19	-0.351764705882353
seq703	-6.3775	34.2705882352941	4.74125	-1.69235294117647
seq704	-5.768125	34.22	5.188125	-0.598235294117647
seq705	-3.954375	33.8188235294118	5.138125	-0.884117647058824
seq706	-4.438125	33.9717647058824	5.04875	-1.18352941176471
seq707	-4.324375	33.6976470588235	4.965625	-1.50882352941176
seq708	-8.651875	34.8970588235294	4.815625	-1.71588235294118
seq709	-5.833125	34.2076470588235	4.896875	-1.38823529411765
seq710	-4.2725	33.8335294117647	5.091875	-1.01058823529412
seq711	-6.0875	34.3305882352941	4.856875	-1.61235294117647
seq712	-4.571875	33.89	5.181875	-0.792352941176471
seq713	-6.455	34.0429411764706	5.119375	-0.515882352941176
seq714	-9.09875	34.9011764705882	4.83125	-1.42529411764706
seq715	-4.071875	34.0676470588235	5.3225	-0.573529411764706
seq716	-6.76375	34.2005882352941	5.110625	-0.408823529411765
seq717	-6.3925	34.1976470588235	5.051875	-0.568235294117647
seq718	-4.305	33.9911764705882	4.850625	-1.52235294117647
seq719	-5.51375	34.1511764705882	5.25125	-0.0923529411764706
seq720	-6.71375	34.2529411764706	5.084375	-0.588823529411765
seq721	-4.040625	33.9852941176471	5.064375	-1.01764705882353
seq722	-6.55	34.23	5.145625	-0.318823529411765
seq723	-4.520625	33.7870588235294	5.18875	-0.815882352941177
seq724	-6.485	34.0282352941176	5.0925	-0.665882352941176
seq725	-4.69875	33.75	5.074375	-0.891764705882353
seq726	-4.9425	34.0111764705882	4.82125	-1.95705882352941
seq727	-6.518125	34.1564705882353	5.024375	-0.820588235294118
seq728	-6.86375	34.1829411764706	5.15125	-0.437647058823529
seq729	-5.415625	34.0052941176471	5.09125	-1.17235294117647
seq730	-6.55625	34.26	5.155	-0.861176470588235
seq731	-6.36875	34.3788235294118	4.869375	-1.73764705882353
seq732	-5.006875	34.06	4.99625	-1.39058823529412
seq733	-6.41625	34.2605882352941	5.07	-0.708823529411765
seq734	-6.33	34.1823529411765	5.0675	-0.778823529411765
seq735	-8.144375	34.3717647058824	5.233125	0.00588235294117648
seq736	-6.326875	34.6411764705882	4.8225	-1.53235294117647
seq737	-7.430625	34.3576470588235	4.8975	-1.28882352941176
seq738	-5.430625	34.3105882352941	4.953125	-1.29117647058824
seq739	-4.15125	34.16	5.19375	-0.527647058823529
seq740	-5.845625	34.2805882352941	5.14375	-0.354117647058824
seq741	-5.974375	34.3376470588235	5.094375	-0.444705882352941
seq742	-5.699375	34.2217647058824	5.2875	-0.280588235294118
seq743	-4.695625	33.8752941176471	5.179375	-0.899411764705882
seq744	-6.03875	34.3094117647059	4.941875	-1.10117647058824
seq745	-4.695625	34.1182352941176	4.970625	-1.35117647058824
seq746	-7.75375	34.5917647058824	5.166875	-0.644705882352941
seq747	-5.05625	34.2564705882353	5.1875	-0.661764705882353
seq748	-5.14625	33.9594117647059	5.00625	-1.15352941176471
seq749	-6.624375	34.3976470588235	5.255	-0.172941176470588
seq750	-4.691875	33.8611764705882	5.07875	-1.11411764705882
seq751	-7.750625	34.7535294117647	4.960625	-1.32588235294118
seq752	-5.871875	34.13	5.185	-0.502941176470588
seq753	-5.861875	34.4688235294118	4.9125	-1.25117647058824
seq754	-4.82375	34.1111764705882	5.1125	-0.845294117647059
seq755	-6.436875	34.1894117647059	4.993125	-0.666470588235294
seq756	-6.075	34.3305882352941	4.97625	-1.04058823529412
seq757	-5.319375	34.2835294117647	5.14125	-0.827058823529412
seq758	-5.311875	33.9470588235294	5.064375	-0.897058823529412
seq759	-7.073125	34.6641176470588	4.64875	-2.07352941176471
seq760	-7.255	34.0423529411765	5.260625	-0.168235294117647
seq761	-6.44625	34.3505882352941	5.12875	-0.5
seq762	-5.970625	34.0011764705882	5.265	-0.241764705882353
seq763	-4.91625	34.0641176470588	5.238125	-0.586470588235294
seq764	-3.68625	34.0117647058823	4.961875	-1.23176470588235
seq765	-6.954375	34.2629411764706	5.17375	-0.156470588235294
seq766	-4.828125	34.0223529411765	4.916875	-1.67882352941176
seq767	-5.16375	34.0170588235294	5.135	-0.358823529411765
seq768	-5.04875	34.03	5.1075	-0.789411764705882
seq769	-5.39375	34.2311764705882	5.294375	0.0458823529411765
seq770	-5.676875	34.4252941176471	4.840625	-1.66764705882353
seq771	-5.105625	34.1111764705882	5.191875	-0.369411764705882
seq772	-4.70875	34.1552941176471	5.05625	-0.874117647058824
seq773	-4.55	34.17	5.195	-0.487058823529412
seq774	-5.70375	34.25	4.9225	-1.20058823529412
seq775	-5.384375	34.2123529411765	5.03875	-0.923529411764706
seq776	-4.780625	33.8552941176471	5.059375	-1.00882352941176
seq777	-5.4375	34.0805882352941	5.0025	-1.17882352941176
seq778	-7.54	34.5094117647059	4.97625	-0.859411764705882
seq779	-6.0525	34.3682352941176	5.233125	0.0129411764705882
seq780	-6.551875	34.2870588235294	5.0725	-1.00058823529412
seq781	-9.87375	34.9735294117647	5.049375	-0.404705882352941
seq782	-5.04125	34.0717647058824	5.253125	-0.499411764705882
seq783	-6.29375	34.4258823529412	5.044375	-1.06235294117647
seq784	-7.62375	34.5911764705882	5.098125	-0.857058823529412
seq785	-9.54	34.9470588235294	4.989375	-1.09294117647059
seq786	-6.304375	34.8017647058824	4.889375	-1.80941176470588
seq787	-9.039375	35.1117647058824	4.90875	-1.30588235294118
seq788	-6.089375	34.08	4.875	-1.69235294117647
seq789	-5.281875	34.0994117647059	5.0875	-1.10588235294118
seq790	-8.00375	34.5223529411765	4.965	-1.07647058823529
seq791	-8.784375	34.7064705882353	4.97875	-0.495294117647059
seq792	-6.149375	34.4205882352941	5.115	-0.641764705882353
seq793	-6.1425	34.3794117647059	4.8775	-1.25764705882353
seq794	-6.848125	34.3741176470588	5.155625	-0.41
seq795	-5.815625	34.1658823529412	4.980625	-1.32588235294118
seq796	-7.588125	34.8076470588235	4.67125	-1.96411764705882
seq797	-8.663125	34.9135294117647	4.7775	-1.43294117647059
seq798	-7.00625	34.4258823529412	5.05625	-0.708823529411765
seq799	-6.328125	34.4541176470588	4.75125	-2.03294117647059
seq800	-6.031875	34.2517647058824	5.000625	-1.09588235294118
seq801	-6.633125	34.4694117647059	4.72	-2.05
seq802	-7.21125	34.7076470588235	4.935	-1.24764705882353
seq803	-5.19625	34.0482352941176	5.05875	-0.822941176470588
seq804	-5.4375	34.2917647058824	5.103125	-0.795882352941176
seq805	-4.71625	34.0376470588235	4.95125	-1.29294117647059
seq806	-3.52375	33.9417647058824	4.935	-1.60058823529412
seq807	-5.6825	34.2552941176471	5.104375	-0.809411764705882
seq808	-6.704375	34.2488235294118	4.955625	-1.35294117647059
seq809	-5.813125	34.0229411764706	4.965625	-1.24647058823529
seq810	-7.69	34.2576470588235	5.37	0.0394117647058823
seq811	-5.216875	34.0558823529412	4.808125	-2.07176470588235
seq812	-5.835625	34.1288235294118	5.33875	-0.00882352941176471
seq813	-4.971875	33.9488235294118	5.059375	-1.01647058823529
seq814	-6.30625	34.2588235294118	4.98125	-1.09235294117647
seq815	-6.738125	34.6064705882353	4.795625	-1.68470588235294
seq816	-7.02625	34.4994117647059	4.835625	-1.43058823529412
seq817	-6.31	34.6441176470588	4.9625	-1.24470588235294
seq818	-7.084375	34.3288235294118	5.160625	-0.497647058823529
seq819	-5.18125	33.8588235294118	5.088125	-0.790588235294118
seq820	-5.94625	34.3388235294118	5.035625	-0.734705882352941
seq821	-7.705	34.6347058823529	4.841875	-1.33235294117647
seq822	-7.9	34.4241176470588	5.213125	0.0688235294117647
seq823	-6.76625	34.2211764705882	5.035625	-0.821176470588235
seq824	-5.33	34.0852941176471	5.12625	-0.814705882352941
seq825	-6.37625	34.1858823529412	5.13875	-0.812941176470588
seq826	-5.745	34.3035294117647	5.00875	-0.825294117647059
seq827	-6.84625	34.34	5.199375	-0.462352941176471
seq828	-5.07375	33.9376470588235	5.02375	-1.04529411764706
seq829	-5.054375	33.7347058823529	5.113125	-0.791176470588235
seq830	-5.51375	33.9941176470588	5.079375	-0.828235294117647
seq831	-6.1225	34.3441176470588	4.7825	-1.69647058823529
seq832	-7.184375	34.3023529411765	5.136875	-0.338823529411765
seq833	-5.926875	34.2729411764706	5.191875	-0.248235294117647
seq834	-6.164375	34.3982352941176	5.15	-0.537647058823529
seq835	-4.03	33.8052941176471	5.13875	-1.11588235294118
seq836	-5.59375	34.2494117647059	5.0275	-1.09882352941176
seq837	-7.371875	34.4288235294118	4.995625	-0.935882352941176
seq838	-7.03875	34.6282352941176	4.839375	-1.64823529411765
seq839	-6.905	34.7147058823529	4.931875	-1.49176470588235
seq840	-6.911875	34.3752941176471	5.0025	-0.847647058823529
seq841	-6.49625	34.5294117647059	4.864375	-1.42705882352941
seq842	-5.321875	33.7594117647059	5.024375	-0.760588235294118
seq843	-5.19375	33.9747058823529	5.050625	-1.28588235294118
seq844	-6.489375	33.9158823529412	5.07625	-1.04294117647059
seq845	-4.79625	33.9188235294118	5.125	-0.896470588235294
seq846	-5.48875	33.9835294117647	5.084375	-0.738235294117647
seq847	-8.448125	34.5364705882353	5.10375	-0.503529411764706
seq848	-7.700625	34.5994117647059	4.91125	-1.45529411764706
seq849	-7.050625	34.4717647058824	4.904375	-1.45294117647059
seq850	-7.81875	34.5717647058824	5.15	-0.367058823529412
seq851	-6.1325	34.3	4.891875	-1.43176470588235
seq852	-7.216875	34.6147058823529	4.9225	-1.06411764705882
seq853	-8.59625	34.3905882352941	5.058125	-0.656470588235294
seq854	-5.3125	34.0870588235294	5.166875	-0.342352941176471
seq855	-6.870625	34.3141176470588	4.888125	-1.68823529411765
seq856	-8.155	34.7052941176471	5.064375	-0.691176470588235
seq857	-6.2825	34.3017647058823	5.079375	-0.813529411764706
seq858	-3.651875	33.9158823529412	5.193125	-0.826470588235294
seq859	-6.56	34.1664705882353	4.983125	-1.19705882352941
seq860	-3.978125	34.1064705882353	4.905	-1.66823529411765
seq861	-5.60125	34.1982352941176	5.109375	-0.857058823529412
seq862	-6.260625	34.2894117647059	4.834375	-1.82294117647059
seq863	-4.03875	34.1358823529412	4.929375	-1.49529411764706
seq864	-5.58	34.1652941176471	5.02125	-1.05
seq865	-3.66875	34.0017647058824	5.033125	-1.16588235294118
seq866	-5.3375	34.1147058823529	5.21	-0.294705882352941
seq867	-4.55875	33.8994117647059	5.17875	-0.813529411764706
seq868	-5.510625	34.0723529411765	5.169375	-0.815294117647059
seq869	-6.568125	34.3670588235294	5.330625	-0.228823529411765
seq870	-7.209375	34.4594117647059	5.151875	-0.618823529411765
seq871	-5.611875	34.2676470588235	5.10375	-0.842941176470588
seq872	-7.259375	34.7023529411765	4.660625	-1.95470588235294
seq873	-7.699375	34.6252941176471	5.10125	-0.388235294117647
seq874	-6.374375	34.23	5.120625	-0.297058823529412
seq875	-5.664375	34.1835294117647	5.07125	-0.779411764705882
seq876	-6.30875	34.3170588235294	5.050625	-0.878235294117647
seq877	-6.601875	34.2117647058824	5.1675	-0.217647058823529
seq878	-5.82125	34.2152941176471	4.950625	-1.38529411764706
seq879	-5.761875	34.1041176470588	5.323125	0.0558823529411764
seq880	-5.26875	34.3741176470588	5.16875	-0.511764705882353
seq881	-5.908125	34.3511764705882	5.0775	-0.663529411764706
seq882	-5.179375	34.0629411764706	5.098125	-0.751176470588235
seq883	-7.4925	34.1835294117647	5.24125	0.0758823529411764
seq884	-5.81125	34.2070588235294	5.175625	-0.297058823529412
seq885	-8.953125	35.1958823529412	4.675	-1.69470588235294
seq886	-5.68	34.08	5.3175	-0.0370588235294118
seq887	-6.43	34.0564705882353	5.193125	-0.414117647058823
seq888	-7.771875	34.4888235294118	5.169375	-0.249411764705882
seq889	-6.10125	34.0835294117647	5.033125	-1.18117647058824
seq890	-7.714375	34.4394117647059	5.25625	-0.0570588235294117
